TransactionID,CustomerID,ProductID,ScarcityMessage,CountdownTimer,RecommendedLabel,InfluencerCampaign,FreeShipping,TrendingBadge,Purchased,Quantity,FinalAmount,DecisionTimeMinutes,Decision_Speed,Age,Gender,City,IncomeLevel,Occupation,LoyaltyMember,YearsAsCustomer,BrandFamiliarity,Age_Group,Years_As_Customer_Range,Category,Brand,OriginalPrice,CurrentPrice,Rating,ReviewCount,Discount_Percentage
1213,692,21,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,29918.8,12.29,Medium,61,Female,Chennai,Low,Manager,Yes,8,Low,Seniors,6-10 Years,Electronics,Apple,16616,14954.4,4.6,2808,10
1214,1301,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,35120.75,7.5,Fast,48,Male,Ahmedabad,Middle,Engineer,No,0,Low,Mature Adults,New Customer,Electronics,Apple,46821,35115.75,4.6,302,25
1215,112,143,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,15698.25,9.26,Fast,53,Male,Ahmedabad,Low,Engineer,Yes,4,High,Mature Adults,3-5 Years,Home,Prestige,20931,15698.25,5,20,25
1216,172,180,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,41193.6,11.78,Medium,45,Male,Kolkata,High,Doctor,Yes,10,Medium,Mid Career,6-10 Years,Home,Ikea,22877,13726.2,4.4,1010,40
1217,761,166,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,14.25,Medium,50,Male,Bengaluru,Middle,Designer,No,0,Medium,Mature Adults,New Customer,Home,Philips,5927,4148.9,4.3,884,30
1218,1099,129,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,41126.4,9.27,Fast,19,Male,Pune,Low,Freelancer,Yes,7,Low,Gen Z,6-10 Years,Home,Ikea,48384,41126.4,4.8,1226,15
1219,1214,89,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,6075.9,16.39,Medium,63,Male,Pune,High,Designer,No,0,Medium,Seniors,New Customer,Fashion,Nike,6751,6075.9,4.3,5116,10
1220,661,213,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,15.84,Medium,18,Female,Bengaluru,Low,Engineer,Yes,6,Low,Gen Z,6-10 Years,Beauty,L'Oreal,29270,17562,4.6,4963,40
1221,975,182,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,25.56,Slow,47,Male,Ahmedabad,Low,Business,Yes,2,Low,Mature Adults,1-2 Years,Beauty,L'Oreal,8119,7713.05,4.3,3223,5
1222,830,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,4828.85,19.66,Medium,42,Female,Hyderabad,High,Engineer,Yes,1,Low,Mid Career,1-2 Years,Electronics,Sony,5681,4828.85,4.1,1974,15
1223,1443,136,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,4,27122.4,18.62,Medium,42,Male,Hyderabad,Middle,Freelancer,Yes,3,High,Mid Career,3-5 Years,Home,Philips,11301,6780.6,4.9,20,40
1224,982,214,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,28.46,Slow,26,Female,Chennai,High,Business,No,0,Medium,Young Adult,New Customer,Beauty,Lakme,48403,33882.1,3.9,3734,30
1225,626,236,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,4,124056.8,5.19,Fast,53,Male,Pune,Middle,Engineer,Yes,7,High,Mature Adults,6-10 Years,Beauty,Lakme,44306,31014.2,4.2,20,30
1226,1455,87,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,19.7,Medium,26,Male,Mumbai,Middle,Doctor,No,0,Low,Young Adult,New Customer,Fashion,Zara,31747,30159.65,4.3,3114,5
1227,161,278,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,23912,16.83,Medium,19,Female,Chennai,Low,Student,No,0,Medium,Gen Z,New Customer,Books,Penguin,23912,23912,4.4,1758,0
1228,1477,196,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,25542.2,6.3,Fast,38,Male,Kolkata,Middle,Doctor,No,0,Medium,Mid Career,New Customer,Beauty,Nivea,42562,25537.2,3.9,3385,40
1229,232,132,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,30585.8,4.42,Fast,48,Female,Chennai,Middle,Designer,Yes,3,Medium,Mature Adults,3-5 Years,Home,Prestige,38226,30580.8,3,656,20
1230,433,189,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,37414.6,8.2,Fast,28,Male,Chennai,High,Business,Yes,2,Medium,Young Adult,1-2 Years,Beauty,Lakme,46762,37409.6,4.6,2830,20
1231,1233,262,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,23.32,Medium,19,Male,Delhi,Low,Analyst,Yes,1,High,Gen Z,1-2 Years,Books,Penguin,40059,24035.4,4,3527,40
1232,1101,69,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,52326.75,24.49,Medium,25,Male,Bengaluru,Low,Teacher,Yes,2,Medium,Gen Z,1-2 Years,Fashion,Nike,18355,17437.25,4,1920,5
1233,1456,46,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,81912,7.02,Fast,52,Male,Ahmedabad,Low,Doctor,No,0,High,Mature Adults,New Customer,Electronics,Samsung,27304,27304,4.3,4243,0
1234,1125,133,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,12800.3,22.41,Medium,58,Female,Mumbai,Middle,Analyst,No,0,High,Seniors,New Customer,Home,Milton,14217,12795.3,4.2,253,10
1235,956,26,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,58381.2,7.96,Fast,56,Female,Chennai,Middle,Manager,Yes,1,Medium,Seniors,1-2 Years,Electronics,Apple,34336,29185.6,4.4,1806,15
1236,520,251,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,8308.2,4.32,Fast,21,Female,Bengaluru,Middle,Student,Yes,3,High,Gen Z,3-5 Years,Books,Pearson,10379,8303.2,4.7,5936,20
1237,8,292,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,19.7,Medium,35,Female,Hyderabad,Middle,Doctor,No,0,Low,Young Adult,New Customer,Books,HarperCollins,37914,30331.2,4.6,6587,20
1238,186,182,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,15426.1,22.01,Medium,50,Female,Ahmedabad,Middle,Teacher,Yes,3,High,Mature Adults,3-5 Years,Beauty,L'Oreal,8119,7713.05,4.3,3223,5
1239,447,294,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,4,60060,4.64,Fast,23,Female,Delhi,Middle,Freelancer,Yes,6,High,Gen Z,6-10 Years,Books,Penguin,25025,15015,4.1,970,40
1240,62,21,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,2,29908.8,9.68,Fast,58,Female,Hyderabad,Middle,Manager,No,0,Medium,Seniors,New Customer,Electronics,Apple,16616,14954.4,4.6,2808,10
1241,763,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,33817.6,18.26,Medium,54,Female,Mumbai,Middle,Business,No,0,Medium,Mature Adults,New Customer,Beauty,Maybelline,18782,16903.8,5,1045,10
1242,1167,133,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,17.14,Medium,25,Male,Mumbai,Middle,Engineer,No,0,Low,Gen Z,New Customer,Home,Milton,14217,12795.3,4.2,253,10
1243,1445,84,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,23680.65,15.36,Medium,59,Male,Bengaluru,Low,Teacher,Yes,5,Low,Seniors,3-5 Years,Fashion,H&M,24927,23680.65,4.6,5914,5
1244,735,94,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,2,31376.5,5.12,Fast,58,Female,Ahmedabad,High,Engineer,Yes,4,Low,Seniors,3-5 Years,Fashion,H&M,20911,15683.25,4.5,2368,25
1245,1313,164,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,24722,10.42,Medium,60,Female,Mumbai,Low,Engineer,No,0,Medium,Seniors,New Customer,Home,Ikea,24717,24717,4.8,3924,0
1246,1479,193,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,23.6,Medium,36,Male,Delhi,Middle,Engineer,Yes,1,Low,Mid Career,1-2 Years,Beauty,Maybelline,19828,15862.4,4,2770,20
1247,1290,50,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,32551.2,18.61,Medium,21,Male,Kolkata,High,Designer,Yes,3,Medium,Gen Z,3-5 Years,Electronics,Apple,18084,10850.4,4.3,2077,40
1248,698,185,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,2012.8,11.5,Medium,20,Male,Kolkata,High,Freelancer,Yes,9,Medium,Gen Z,6-10 Years,Beauty,Maybelline,1184,1006.4,4.3,1108,15
1249,488,278,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,3,71736,9.1,Fast,56,Female,Kolkata,Low,Doctor,Yes,9,High,Seniors,6-10 Years,Books,Penguin,23912,23912,4.4,1758,0
1250,1467,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,18.86,Medium,34,Male,Pune,Low,Doctor,Yes,4,Low,Young Adult,3-5 Years,Electronics,Samsung,44175,35340,4.9,3881,20
1251,363,264,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,19.9,Medium,36,Female,Chennai,Low,Student,No,0,Medium,Mid Career,New Customer,Books,Oxford,7818,7036.2,3.6,2586,10
1252,618,183,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,26.47,Slow,23,Female,Pune,Low,Teacher,No,0,Low,Gen Z,New Customer,Beauty,Maybelline,48311,45895.45,4.6,1777,5
1253,112,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,24196.2,19.8,Medium,53,Male,Ahmedabad,Low,Engineer,Yes,4,High,Mature Adults,3-5 Years,Fashion,Adidas,13434,8060.4,3.7,811,40
1254,1191,221,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,10129.1,24.7,Medium,55,Female,Pune,Low,Manager,No,0,Medium,Mature Adults,New Customer,Beauty,L'Oreal,11249,10124.1,4.5,2441,10
1255,975,186,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,58281.1,3.44,Fast,47,Male,Ahmedabad,Low,Business,Yes,2,Low,Mature Adults,1-2 Years,Beauty,Nivea,30669,29135.55,4.3,3396,5
1256,128,231,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,40767.6,3.76,Fast,28,Female,Kolkata,Low,Doctor,No,0,High,Young Adult,New Customer,Beauty,L'Oreal,47956,40762.6,5,2563,15
1257,333,25,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,7766.45,4.82,Fast,22,Female,Delhi,Middle,Analyst,No,0,Medium,Gen Z,New Customer,Electronics,Sony,9137,7766.45,4.4,20,15
1258,834,18,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,35115.75,18.54,Medium,65,Female,Pune,Middle,Student,Yes,5,Medium,Seniors,3-5 Years,Electronics,Apple,46821,35115.75,4.6,302,25
1259,811,193,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,31734.8,12.48,Medium,50,Female,Delhi,Low,Teacher,No,0,Medium,Mature Adults,New Customer,Beauty,Maybelline,19828,15862.4,4,2770,20
1260,1204,92,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,29580.85,8.17,Fast,56,Female,Kolkata,Low,Student,No,0,Medium,Seniors,New Customer,Fashion,H&M,34801,29580.85,3.9,3368,15
1261,400,72,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,14.04,Medium,55,Male,Kolkata,Low,Manager,Yes,7,Low,Mature Adults,6-10 Years,Fashion,Nike,5515,5239.25,3.7,2832,5
1262,1388,127,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,17.15,Medium,24,Female,Hyderabad,Low,Manager,No,0,Medium,Gen Z,New Customer,Home,Prestige,37273,31682.05,5,4358,15
1263,667,218,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,10658.6,5.13,Fast,37,Male,Bengaluru,Middle,Student,Yes,10,Low,Mid Career,6-10 Years,Beauty,Nivea,3129,2659.65,4.9,2633,15
1264,1234,54,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,78808.2,22.37,Medium,45,Female,Pune,High,Business,No,0,Medium,Mid Career,New Customer,Electronics,Samsung,41478,39404.1,5,2814,5
1265,358,292,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,90993.6,12.55,Medium,59,Female,Hyderabad,Low,Designer,No,0,Low,Seniors,New Customer,Books,HarperCollins,37914,30331.2,4.6,6587,20
1266,56,127,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,31682.05,5.72,Fast,37,Male,Kolkata,Middle,Designer,Yes,5,Medium,Mid Career,3-5 Years,Home,Prestige,37273,31682.05,5,4358,15
1267,83,46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,13.98,Medium,29,Female,Ahmedabad,Middle,Designer,No,0,Low,Young Adult,New Customer,Electronics,Samsung,27304,27304,4.3,4243,0
1268,560,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,3,38089.05,12.29,Medium,20,Female,Pune,High,Freelancer,Yes,9,Medium,Gen Z,6-10 Years,Electronics,Dell,14931,12691.35,4.3,1958,15
1269,1430,258,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,6255.9,21.85,Medium,43,Female,Bengaluru,Low,Freelancer,No,0,Medium,Mid Career,New Customer,Books,Oxford,8937,6255.9,4.1,3859,30
1270,74,34,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,45687.8,25,Slow,26,Male,Ahmedabad,High,Analyst,Yes,5,Medium,Young Adult,3-5 Years,Electronics,Dell,32627,22838.9,4.3,4306,30
1271,554,126,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,13.54,Medium,34,Male,Chennai,Middle,Designer,No,0,Medium,Young Adult,New Customer,Home,Prestige,41427,28998.9,3.8,4152,30
1272,164,201,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,31.81,Slow,54,Male,Mumbai,Middle,Doctor,No,0,Low,Mature Adults,New Customer,Beauty,L'Oreal,34137,29016.45,3.7,1421,15
1273,1398,154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,29731.2,23.48,Medium,40,Male,Hyderabad,Middle,Designer,Yes,7,Medium,Mid Career,6-10 Years,Home,Prestige,34972,29726.2,4.8,1435,15
1274,1013,79,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,4,80572.8,10.68,Medium,48,Male,Kolkata,Low,Engineer,Yes,9,Medium,Mature Adults,6-10 Years,Fashion,H&M,25179,20143.2,5,3352,20
1275,1145,33,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,26.19,Slow,41,Male,Pune,Middle,Business,No,0,Medium,Mid Career,New Customer,Electronics,Sony,15697,12557.6,4.6,4941,20
1276,1070,214,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,33887.1,6.6,Fast,33,Female,Hyderabad,Middle,Designer,No,0,High,Young Adult,New Customer,Beauty,Lakme,48403,33882.1,3.9,3734,30
1277,986,148,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,12.96,Medium,29,Male,Chennai,High,Designer,No,0,Low,Young Adult,New Customer,Home,Ikea,37062,25943.4,4.4,1252,30
1278,1161,15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,21.26,Medium,35,Female,Ahmedabad,High,Freelancer,No,0,Low,Young Adult,New Customer,Electronics,Sony,5681,4828.85,4.1,1974,15
1279,13,55,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,26.53,Slow,52,Female,Chennai,Low,Teacher,No,0,High,Mature Adults,New Customer,Electronics,Sony,8968,8968,4.4,2365,0
1280,1299,169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,7.32,Fast,50,Male,Mumbai,Low,Analyst,No,0,Medium,Mature Adults,New Customer,Home,Prestige,13225,13225,4,1921,0
1281,1110,51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,18.95,Medium,34,Female,Kolkata,Low,Analyst,Yes,1,Low,Young Adult,1-2 Years,Electronics,Samsung,22771,22771,3.7,1742,0
1282,1110,118,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,693.6,6.68,Fast,34,Female,Kolkata,Low,Analyst,Yes,1,Low,Young Adult,1-2 Years,Fashion,Nike,867,693.6,5,3641,20
1283,591,38,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,22353.75,26.27,Slow,34,Female,Kolkata,High,Business,No,0,Medium,Young Adult,New Customer,Electronics,Dell,29805,22353.75,3.3,3979,25
1284,1202,240,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,13341.3,15.14,Medium,47,Male,Hyderabad,Low,Engineer,Yes,7,High,Mature Adults,6-10 Years,Beauty,Nivea,19059,13341.3,5,4515,30
1285,573,190,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,33807.6,7.56,Fast,60,Female,Kolkata,Low,Analyst,No,0,High,Seniors,New Customer,Beauty,Maybelline,18782,16903.8,5,1045,10
1286,74,236,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,13.17,Medium,26,Male,Ahmedabad,High,Analyst,Yes,5,Medium,Young Adult,3-5 Years,Beauty,Lakme,44306,31014.2,4.2,20,30
1287,1362,16,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,19743.3,12.13,Medium,51,Male,Kolkata,Low,Designer,No,0,Medium,Mature Adults,New Customer,Electronics,Apple,21937,19743.3,4.1,5834,10
1288,352,113,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,4,104839,8.56,Fast,50,Female,Delhi,Low,Business,Yes,9,High,Mature Adults,6-10 Years,Fashion,H&M,30835,26209.75,4.1,4460,15
1289,153,81,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,8.05,Fast,35,Female,Pune,Middle,Business,No,0,Medium,Young Adult,New Customer,Fashion,H&M,37265,29812,3.9,3916,20
1290,933,187,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,11.25,Medium,46,Female,Pune,Middle,Teacher,No,0,Low,Mature Adults,New Customer,Beauty,Maybelline,20670,17569.5,4.9,4226,15
1291,351,247,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,28274.4,18.99,Medium,20,Female,Ahmedabad,Low,Freelancer,No,0,Low,Gen Z,New Customer,Books,HarperCollins,33264,28274.4,4.3,949,15
1292,1288,69,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,14.98,Medium,48,Female,Ahmedabad,Middle,Designer,No,0,Medium,Mature Adults,New Customer,Fashion,Nike,18355,17437.25,4,1920,5
1293,666,231,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,2,81525.2,5.19,Fast,44,Male,Kolkata,High,Student,Yes,4,Medium,Mid Career,3-5 Years,Beauty,L'Oreal,47956,40762.6,5,2563,15
1294,7,175,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,15.77,Medium,20,Male,Mumbai,Middle,Designer,No,0,High,Gen Z,New Customer,Home,Prestige,6002,5401.8,4,2115,10
1295,1428,248,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,3,34423.2,18.09,Medium,28,Female,Kolkata,Middle,Freelancer,No,0,Medium,Young Adult,New Customer,Books,Penguin,14343,11474.4,4.9,3470,20
1296,772,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,15542.9,12.05,Medium,51,Male,Ahmedabad,High,Designer,Yes,2,High,Mature Adults,1-2 Years,Electronics,Sony,9137,7766.45,4.4,20,15
1297,395,298,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,586.7,18.61,Medium,55,Male,Bengaluru,High,Student,No,0,High,Mature Adults,New Customer,Books,Oxford,831,581.7,4.7,1581,30
1298,1016,131,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,6162.1,13.69,Medium,36,Male,Chennai,Low,Engineer,No,0,Medium,Mid Career,New Customer,Home,Ikea,8803,6162.1,3.9,2392,30
1299,796,85,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,30368,6.49,Fast,58,Male,Ahmedabad,Middle,Designer,Yes,1,Low,Seniors,1-2 Years,Fashion,H&M,15184,15184,4.2,1143,0
1300,45,55,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,8968,9.74,Fast,41,Female,Hyderabad,High,Teacher,No,0,High,Mid Career,New Customer,Electronics,Sony,8968,8968,4.4,2365,0
1301,1140,296,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,18643,25.21,Slow,39,Male,Delhi,Low,Student,No,0,Low,Mid Career,New Customer,Books,HarperCollins,18643,18643,4.3,1640,0
1302,603,266,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,20720,13.58,Medium,35,Female,Kolkata,Middle,Teacher,No,0,Medium,Young Adult,New Customer,Books,Penguin,10355,10355,4.6,20,0
1303,1050,40,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,14.81,Medium,45,Female,Kolkata,Middle,Designer,No,0,Low,Mid Career,New Customer,Electronics,Apple,12047,7228.2,4.3,20,40
1304,1344,134,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,40032.15,7.75,Fast,52,Female,Pune,High,Student,No,0,High,Mature Adults,New Customer,Home,Ikea,15693,13339.05,5,20,15
1305,916,221,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,20248.2,21.88,Medium,59,Female,Pune,High,Freelancer,Yes,5,Low,Seniors,3-5 Years,Beauty,L'Oreal,11249,10124.1,4.5,2441,10
1306,1008,178,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,17.55,Medium,65,Female,Ahmedabad,Low,Engineer,Yes,10,Low,Seniors,6-10 Years,Home,Philips,42135,42135,4.3,695,0
1307,382,57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,11.33,Medium,38,Male,Pune,Middle,Designer,No,0,High,Mid Career,New Customer,Electronics,Sony,23614,22433.3,4.3,6933,5
1308,357,109,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,15.1,Medium,50,Female,Delhi,High,Doctor,No,0,Low,Mature Adults,New Customer,Fashion,Zara,34741,26055.75,4,2073,25
1309,623,111,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,66381.2,18.29,Medium,37,Male,Chennai,Middle,Doctor,Yes,5,Low,Mid Career,3-5 Years,Fashion,Adidas,19518,16590.3,5,20,15
1310,1280,87,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,4,120638.6,7.72,Fast,42,Female,Chennai,Middle,Manager,No,0,Medium,Mid Career,New Customer,Fashion,Zara,31747,30159.65,4.3,3114,5
1311,787,289,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,18.05,Medium,27,Female,Pune,Middle,Engineer,Yes,10,Medium,Young Adult,6-10 Years,Books,Pearson,26762,26762,4.4,3887,0
1312,523,61,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,25.01,Slow,42,Male,Delhi,Middle,Doctor,No,0,Medium,Mid Career,New Customer,Fashion,Adidas,19517,17565.3,4.6,863,10
1313,1170,212,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,21.79,Medium,62,Male,Chennai,Low,Designer,Yes,10,High,Seniors,6-10 Years,Beauty,Maybelline,31094,27984.6,4.2,4248,10
1314,1281,274,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,3,4915.8,7.14,Fast,59,Female,Hyderabad,High,Designer,Yes,9,Medium,Seniors,6-10 Years,Books,Oxford,2042,1633.6,4.5,2134,20
1315,1354,239,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,4,25920,1,Fast,50,Male,Pune,High,Designer,No,0,Low,Mature Adults,New Customer,Beauty,Nivea,9250,6475,4.5,3060,30
1316,449,240,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,9.23,Fast,36,Female,Kolkata,High,Business,No,0,High,Mid Career,New Customer,Beauty,Nivea,19059,13341.3,5,4515,30
1317,1065,48,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,15689.4,9.8,Fast,27,Male,Bengaluru,Low,Student,Yes,6,Low,Young Adult,6-10 Years,Electronics,Dell,26149,15689.4,4.1,20,40
1318,886,40,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2,14456.4,9.24,Fast,60,Male,Bengaluru,Middle,Engineer,Yes,7,Medium,Seniors,6-10 Years,Electronics,Apple,12047,7228.2,4.3,20,40
1319,674,235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,39355.75,20.98,Medium,57,Female,Bengaluru,Low,Engineer,Yes,4,Low,Seniors,3-5 Years,Beauty,Lakme,46295,39350.75,4.1,1463,15
1320,596,225,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,41727.6,8.04,Fast,49,Male,Hyderabad,Middle,Teacher,Yes,4,High,Mature Adults,3-5 Years,Beauty,Maybelline,23182,13909.2,4.1,593,40
1321,172,223,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,6764,13.07,Medium,45,Male,Kolkata,High,Doctor,Yes,10,Medium,Mid Career,6-10 Years,Beauty,Maybelline,9012,6759,3.8,3705,25
1322,413,126,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,9.37,Fast,53,Male,Hyderabad,Middle,Freelancer,Yes,7,Low,Mature Adults,6-10 Years,Home,Prestige,41427,28998.9,3.8,4152,30
1323,825,158,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,4315.2,19.11,Medium,48,Female,Ahmedabad,Middle,Engineer,No,0,Medium,Mature Adults,New Customer,Home,Prestige,2697,2157.6,4.8,2537,20
1324,1330,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,4,23102.6,1,Fast,47,Female,Kolkata,Middle,Doctor,Yes,10,Low,Mature Adults,6-10 Years,Electronics,Samsung,6789,5770.65,4.1,3476,15
1325,1300,88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,20.4,Medium,44,Male,Delhi,High,Designer,No,0,Medium,Mid Career,New Customer,Fashion,Zara,22286,20057.4,4.4,3988,10
1326,282,159,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,22.48,Medium,47,Female,Delhi,Low,Teacher,Yes,2,Low,Mature Adults,1-2 Years,Home,Milton,26602,26602,4.6,1941,0
1327,1019,38,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,22353.75,17.92,Medium,27,Female,Kolkata,High,Teacher,Yes,10,Medium,Young Adult,6-10 Years,Electronics,Dell,29805,22353.75,3.3,3979,25
1328,128,40,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,7228.2,4.99,Fast,28,Female,Kolkata,Low,Doctor,No,0,High,Young Adult,New Customer,Electronics,Apple,12047,7228.2,4.3,20,40
1329,1013,14,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,35631.2,10.52,Medium,48,Male,Kolkata,Low,Engineer,Yes,9,Medium,Mature Adults,6-10 Years,Electronics,Samsung,18748,17810.6,3.8,3176,5
